STATN	REG_ID	YEAR	MONTH	Depth_interval	mean	count
Å13	135873	1985	8	0-10 m	0.4566666666666666	1
Å13	135873	1985	12	0-10 m	0.6333333333333333	1
Å13	135873	1986	1	0-10 m	1.03	1
Å13	135873	1986	6	0-10 m	0.6633333333333333	1
Å13	135873	1986	8	0-10 m	0.7666666666666666	1
Å13	135873	1986	11	0-10 m	1.07	1
Å13	135873	1987	3	0-10 m	0.7133333333333333	1
Å13	135873	1987	4	0-10 m	0.7266666666666667	1
Å13	135873	1987	6	0-10 m	0.8300000000000001	1
Å13	135873	1987	8	0-10 m	0.24666666666666667	1
Å13	135873	1987	11	0-10 m	0.9566666666666667	1
Å13	135873	1988	1	0-10 m	1.4166666666666667	1
Å13	135873	1988	4	0-10 m	0.5666666666666668	1
Å13	135873	1988	5	0-10 m	0.4666666666666666	1
Å13	135873	1988	6	0-10 m	0.4366666666666667	1
Å13	135873	1988	8	0-10 m	0.86	1
Å13	135873	1988	11	0-10 m	0.8966666666666666	1
Å13	135873	1989	2	0-10 m	1.0366666666666668	1
Å13	135873	1989	4	0-10 m	0.48666666666666664	1
Å13	135873	1989	5	0-10 m	0.47	1
Å13	135873	1989	8	0-10 m	0.3066666666666667	1
Å13	135873	1989	11	0-10 m	0.7166666666666667	1
Å13	135873	1990	1	0-10 m	1.3533333333333335	1
Å13	135873	1990	2	0-10 m	0.845	1
Å13	135873	1990	4	0-10 m	0.45	1
Å13	135873	1990	11	0-10 m	0.91	1
Å13	135873	1991	2	0-10 m	1.0066666666666666	1
Å13	135873	1991	9	0-10 m	0.38999999999999996	1
Å13	135873	1992	3	0-10 m	0.56	1
Å13	135873	1992	5	0-10 m	0.38666666666666666	1
Å13	135873	1992	10	0-10 m	0.7566666666666667	1
Å13	135873	1994	12	0-10 m	0.9666666666666668	1
Å13	135873	1995	4	0-10 m	0.38999999999999996	1
Å13	135873	1999	8	0-10 m	0.31666666666666665	1
Å13	135873	1999	9	0-10 m	0.31000000000000005	2
Å13	135873	1999	10	0-10 m	0.5033333333333333	1
Å13	135873	1999	11	0-10 m	0.52	1
Å13	135873	1999	12	0-10 m	0.7600000000000001	1
Å13	135873	2000	2	0-10 m	0.645	2
Å13	135873	2000	3	0-10 m	0.43	1
Å13	135873	2000	4	0-10 m	0.3866666666666667	1
Å13	135873	2000	5	0-10 m	0.31	1
Å13	135873	2000	6	0-10 m	0.3466666666666667	1
Å13	135873	2000	7	0-10 m		0
Å13	135873	2000	8	0-10 m	0.325	2
Å13	135873	2000	9	0-10 m	0.63	1
Å13	135873	2000	10	0-10 m	0.47666666666666674	1
Å13	135873	2000	11	0-10 m	0.7200000000000001	1
Å13	135873	2000	12	0-10 m	1.0166666666666666	1
Å13	135873	2001	1	0-10 m	0.7166666666666667	1
Å13	135873	2001	2	0-10 m	0.745	1
Å13	135873	2001	3	0-10 m	0.5133333333333333	1
Å13	135873	2001	4	0-10 m	0.3933333333333333	1
Å13	135873	2001	5	0-10 m	0.30333333333333334	1
Å13	135873	2001	6	0-10 m	0.42	1
Å13	135873	2001	7	0-10 m	0.3133333333333333	1
Å13	135873	2001	8	0-10 m	0.27	2
Å13	135873	2001	10	0-10 m	0.3733333333333333	1
Å13	135873	2001	11	0-10 m	0.6933333333333334	1
Å13	135873	2001	12	0-10 m	0.7133333333333333	1
Å13	135873	2002	1	0-10 m	0.7366666666666667	1
Å13	135873	2002	2	0-10 m	0.7833333333333333	1
Å13	135873	2002	3	0-10 m	0.4166666666666667	1
Å13	135873	2002	4	0-10 m	0.42333333333333334	1
Å13	135873	2002	5	0-10 m	0.5033333333333333	1
Å13	135873	2002	6	0-10 m	0.2733333333333334	1
Å13	135873	2002	7	0-10 m	0.33	2
Å13	135873	2002	8	0-10 m	0.3166666666666667	1
Å13	135873	2002	9	0-10 m	0.48	1
Å13	135873	2002	11	0-10 m	0.5533333333333333	1
Å13	135873	2002	12	0-10 m	0.53	1
Å13	135873	2003	1	0-10 m	0.5733333333333334	1
Å13	135873	2003	2	0-10 m	0.7000000000000001	1
Å13	135873	2003	3	0-10 m	0.3466666666666667	1
Å13	135873	2003	4	0-10 m	0.32666666666666666	1
Å13	135873	2003	5	0-10 m	0.21999999999999997	1
Å13	135873	2003	6	0-10 m	0.3466666666666667	1
Å13	135873	2003	7	0-10 m	0.3308333333333333	2
Å13	135873	2003	8	0-10 m	0.26666666666666666	1
Å13	135873	2003	9	0-10 m	0.2866666666666667	1
Å13	135873	2003	10	0-10 m	0.3333333333333333	1
Å13	135873	2003	11	0-10 m	0.47	1
Å13	135873	2003	12	0-10 m	0.63	1
Å13	135873	2004	1	0-10 m	0.57	1
Å13	135873	2004	2	0-10 m	0.7333333333333334	1
Å13	135873	2004	3	0-10 m	0.49	1
Å13	135873	2004	4	0-10 m	0.4366666666666667	1
Å13	135873	2004	5	0-10 m	0.2733333333333334	1
Å13	135873	2004	6	0-10 m	0.29500000000000004	2
Å13	135873	2004	7	0-10 m	0.4066666666666667	1
Å13	135873	2004	8	0-10 m	0.2866666666666667	1
Å13	135873	2004	10	0-10 m	0.445	1
Å13	135873	2004	11	0-10 m	0.44333333333333336	1
Å13	135873	2004	12	0-10 m	0.5333333333333333	1
Å13	135873	2005	1	0-10 m	0.7933333333333333	1
Å13	135873	2005	2	0-10 m	0.8383333333333334	2
Å13	135873	2005	4	0-10 m	0.4816666666666667	2
Å13	135873	2005	5	0-10 m	0.6499999999999999	1
Å13	135873	2005	6	0-10 m	0.485	1
Å13	135873	2005	7	0-10 m	0.5966666666666667	1
Å13	135873	2005	8	0-10 m	0.5	2
Å13	135873	2005	9	0-10 m	0.5866666666666667	1
Å13	135873	2005	10	0-10 m	0.79	1
Å13	135873	2005	12	0-10 m	0.8466666666666667	1
Å13	135873	2006	1	0-10 m	0.8300000000000001	1
Å13	135873	2006	2	0-10 m	0.6466666666666666	1
Å13	135873	2006	3	0-10 m	0.68	1
Å13	135873	2006	4	0-10 m	0.64	1
Å13	135873	2006	5	0-10 m	0.5800000000000001	1
Å13	135873	2006	6	0-10 m	0.47333333333333333	1
Å13	135873	2006	7	0-10 m	0.37333333333333335	1
Å13	135873	2006	8	0-10 m	0.5333333333333333	2
Å13	135873	2006	9	0-10 m	0.7066666666666667	1
Å13	135873	2006	10	0-10 m	0.69	1
Å13	135873	2006	11	0-10 m	0.5266666666666667	1
Å13	135873	2006	12	0-10 m	0.86	1
Å13	135873	2007	1	0-10 m	0.7799999999999999	1
Å13	135873	2007	2	0-10 m	1.0333333333333334	1
Å13	135873	2007	3	0-10 m	0.8566666666666666	1
Å13	135873	2007	4	0-10 m	0.4533333333333333	1
Å13	135873	2007	5	0-10 m	0.4366666666666667	1
Å13	135873	2007	6	0-10 m	0.57	1
Å13	135873	2007	7	0-10 m	0.5733333333333334	1
Å13	135873	2007	8	0-10 m	0.41333333333333333	2
Å13	135873	2007	9	0-10 m	0.4066666666666666	2
Å13	135873	2007	10	0-10 m	0.63	1
Å13	135873	2007	11	0-10 m	0.44	1
Å13	135873	2007	12	0-10 m	0.8566666666666666	1
Å13	135873	2008	1	0-10 m	1.0666666666666667	1
Å13	135873	2008	2	0-10 m	0.9566666666666667	2
Å13	135873	2008	3	0-10 m	0.5866666666666666	1
Å13	135873	2008	4	0-10 m	0.4566666666666667	1
Å13	135873	2008	5	0-10 m	0.4033333333333333	1
Å13	135873	2008	6	0-10 m	0.4533333333333333	1
Å13	135873	2008	7	0-10 m	0.42166666666666663	2
Å13	135873	2008	8	0-10 m	0.45999999999999996	1
Å13	135873	2008	9	0-10 m	0.5533333333333333	1
Å13	135873	2008	10	0-10 m	0.5633333333333334	1
Å13	135873	2008	11	0-10 m	0.75	1
Å13	135873	2008	12	0-10 m	0.8433333333333333	1
Å13	135873	2009	1	0-10 m	0.9666666666666667	2
Å13	135873	2009	2	0-10 m	1.0433333333333332	1
Å13	135873	2009	3	0-10 m	0.6766666666666667	1
Å13	135873	2009	4	0-10 m	0.6266666666666666	1
Å13	135873	2009	5	0-10 m	0.5366666666666666	1
Å13	135873	2009	6	0-10 m	0.43833333333333335	2
Å13	135873	2009	7	0-10 m	0.33	1
Å13	135873	2009	8	0-10 m	0.4266666666666667	1
Å13	135873	2009	9	0-10 m	0.73	1
Å13	135873	2009	10	0-10 m	0.4666666666666666	1
Å13	135873	2009	11	0-10 m	0.8833333333333333	1
Å13	135873	2009	12	0-10 m	0.8300000000000001	1
Å13	135873	2010	1	0-10 m	0.7600000000000001	1
Å13	135873	2010	2	0-10 m	0.6333333333333333	1
Å13	135873	2010	3	0-10 m	0.5666666666666668	1
Å13	135873	2010	4	0-10 m	0.5966666666666667	1
Å13	135873	2010	5	0-10 m	0.5033333333333333	2
Å13	135873	2010	6	0-10 m	0.52	1
Å13	135873	2010	7	0-10 m	0.49333333333333335	1
Å13	135873	2010	8	0-10 m	0.5266666666666667	1
Å13	135873	2010	9	0-10 m	0.5499999999999999	1
Å13	135873	2010	10	0-10 m	0.7633333333333333	1
Å13	135873	2010	11	0-10 m	0.5133333333333333	1
Å13	135873	2010	12	0-10 m	0.6699999999999999	1
Å13	135873	2011	1	0-10 m	0.81	1
Å13	135873	2011	3	0-10 m	0.77	1
Å13	135873	2011	4	0-10 m	0.4366666666666667	1
Å13	135873	2011	6	0-10 m	0.45	1
Å13	135873	2011	7	0-10 m	0.6566666666666667	1
Å13	135873	2011	8	0-10 m	0.5633333333333334	1
Å13	135873	2011	9	0-10 m	0.54	1
Å13	135873	2011	10	0-10 m	0.5733333333333334	1
Å13	135873	2011	11	0-10 m	0.8566666666666668	1
Å13	135873	2011	12	0-10 m	0.6699999999999999	1
Å13	135873	2012	1	0-10 m	0.6666666666666666	1
Å13	135873	2012	2	0-10 m	0.6900000000000001	1
Å13	135873	2012	3	0-10 m	0.48	1
Å13	135873	2012	4	0-10 m	0.47	1
Å13	135873	2012	5	0-10 m	0.43333333333333335	1
Å13	135873	2012	7	0-10 m	0.41333333333333333	1
Å13	135873	2012	8	0-10 m	0.41333333333333333	1
Å13	135873	2012	9	0-10 m	0.3	1
Å13	135873	2012	10	0-10 m	0.49333333333333335	1
Å13	135873	2012	11	0-10 m	0.7000000000000001	1
Å13	135873	2012	12	0-10 m	0.81	1
Å13	135873	2013	1	0-10 m	0.8833333333333333	1
Å13	135873	2013	2	0-10 m	0.9566666666666667	1
Å13	135873	2013	3	0-10 m	0.43	1
Å13	135873	2013	4	0-10 m	0.4666666666666666	1
Å13	135873	2013	5	0-10 m	0.4633333333333333	1
Å13	135873	2013	6	0-10 m	0.3433333333333333	1
Å13	135873	2013	7	0-10 m	0.38999999999999996	1
Å13	135873	2013	8	0-10 m	0.28500000000000003	1
Å13	135873	2013	9	0-10 m	0.3433333333333333	1
Å13	135873	2013	10	0-10 m	0.5066666666666667	1
Å13	135873	2013	11	0-10 m	0.57	1
Å13	135873	2013	12	0-10 m	0.58	1
Å13	135873	2014	2	0-10 m	0.8783333333333333	2
Å13	135873	2014	3	0-10 m	0.62	1
Å13	135873	2014	4	0-10 m	0.49666666666666665	1
Å13	135873	2014	7	0-10 m	0.5533333333333333	1
Å13	135873	2014	8	0-10 m	0.47333333333333333	1
Å13	135873	2014	9	0-10 m	0.5566666666666666	1
Å13	135873	2014	10	0-10 m	0.85	1
Å13	135873	2014	11	0-10 m	0.64	1
Å13	135873	2014	12	0-10 m	1.0133333333333334	1
Å13	135873	2015	2	0-10 m	0.82	1
Å13	135873	2015	3	0-10 m	0.7000000000000001	1
Å13	135873	2015	4	0-10 m	0.5433333333333333	1
Å13	135873	2015	6	0-10 m	0.62	1
Å13	135873	2015	7	0-10 m	0.6966666666666667	1
Å13	135873	2015	8	0-10 m	0.64	1
Å13	135873	2015	9	0-10 m	0.6	1
Å13	135873	2015	10	0-10 m	0.7566666666666667	1
Å13	135873	2015	11	0-10 m		0
Å13	135873	2015	12	0-10 m	0.85	1
Å13	135873	2016	1	0-10 m	0.8166666666666668	1
Å13	135873	2016	3	0-10 m	0.7433333333333333	1
Å13	135873	2016	4	0-10 m	0.6	1
Å13	135873	2016	5	0-10 m	0.5	1
Å13	135873	2016	6	0-10 m	0.6766666666666667	1
Å13	135873	2016	7	0-10 m	0.48666666666666664	1
Å13	135873	2016	8	0-10 m	0.4633333333333334	1
Å13	135873	2016	9	0-10 m	0.5666666666666668	1
Å13	135873	2016	10	0-10 m	0.45	1
Å13	135873	2016	11	0-10 m	0.64	1
Å13	135873	2016	12	0-10 m	0.6366666666666666	1
Å13	135873	2017	1	0-10 m	0.7866666666666667	1
Å13	135873	2017	2	0-10 m	1.0733333333333333	1
Å13	135873	2017	3	0-10 m	0.7833333333333333	1
Å13	135873	2017	4	0-10 m	0.615	1
Å13	135873	2017	5	0-10 m	0.7399999999999999	1
Å13	135873	2017	6	0-10 m	0.64	1
Å13	135873	2017	7	0-10 m	0.5466666666666666	1
Å13	135873	2017	9	0-10 m	0.48333333333333334	1
Å13	135873	2017	10	0-10 m	0.77	1
Å13	135873	2017	11	0-10 m	0.9633333333333333	1
Å13	135873	2017	12	0-10 m	0.93	1
Å13	135873	2018	2	0-10 m	1.0833333333333333	1
Å13	135873	2018	3	0-10 m	0.79	1
Å13	135873	2018	4	0-10 m	0.645	1
Å13	135873	2018	5	0-10 m	0.6033333333333334	1
Å13	135873	2018	8	0-10 m		0
Å13	135873	2018	9	0-10 m	0.595	1
Å13	135873	2018	10	0-10 m	0.6666666666666666	1
Å13	135873	2018	11	0-10 m	0.7533333333333333	1
Å13	135873	2018	12	0-10 m	0.5666666666666667	1
Å13	135873	2019	1	0-10 m	0.65	1
Å13	135873	2019	2	0-10 m	0.8266666666666667	1
Å13	135873	2019	4	0-10 m	0.48333333333333334	1
Å13	135873	2019	5	0-10 m	0.5233333333333333	1
Å13	135873	2019	6	0-10 m	0.46	1
Å13	135873	2019	7	0-10 m	0.3666666666666667	1
Å13	135873	2019	8	0-10 m	0.45333333333333337	1
Å13	135873	2019	10	0-10 m	0.63	1
Å13	135873	2019	11	0-10 m	0.49	1
Å13	135873	2019	12	0-10 m		0
Å13	135873	2020	1	0-10 m	0.5966666666666667	1
Å13	135873	2020	2	0-10 m	0.8033333333333333	1
Å13	135873	2020	3	0-10 m	0.7733333333333334	1
Å13	135873	2020	4	0-10 m	0.64	1
Å13	135873	2020	5	0-10 m	0.39666666666666667	1
Å13	135873	2020	6	0-10 m	0.5066666666666667	1
Å13	135873	2020	7	0-10 m	0.37000000000000005	1
Å13	135873	2020	8	0-10 m	0.42	1
Å13	135873	2020	9	0-10 m	0.5	1
Å13	135873	2020	10	0-10 m	0.6933333333333334	1
Å13	135873	2020	11	0-10 m	0.6566666666666667	1
Å13	135873	2020	12	0-10 m	1.0966666666666667	1
Å13	135873	2021	1	0-10 m	1.02	1
Å13	135873	2021	2	0-10 m	0.9533333333333333	1
Å13	135873	2021	3	0-10 m	0.5433333333333333	1
Å13	135873	2021	4	0-10 m	0.6133333333333334	1
Å13	135873	2021	5	0-10 m	0.6866666666666666	1
Å13	135873	2021	6	0-10 m	0.5266666666666667	1
Å13	135873	2021	7	0-10 m	0.47333333333333333	1
Å13	135873	2021	8	0-10 m	0.3633333333333333	1
Å13	135873	2021	9	0-10 m	0.47333333333333333	1
Å13	135873	2021	10	0-10 m	0.5033333333333333	1
Å13	135873	2021	11	0-10 m	0.6566666666666667	1
Å13	135873	2021	12	0-10 m	0.9	1
Å13	135873	2022	1	0-10 m	0.8233333333333333	1
Å13	135873	2022	2	0-10 m	0.6633333333333333	1
Å13	135873	2022	3	0-10 m	0.59	1
Å13	135873	2022	4	0-10 m	0.8500000000000001	1
Å13	135873	2022	5	0-10 m	0.3	1
Å13	135873	2022	6	0-10 m	0.32666666666666666	1
Å13	135873	2022	7	0-10 m	0.3	1
Å13	135873	2022	8	0-10 m	0.35333333333333333	1
Å13	135873	2022	9	0-10 m	0.3033333333333333	1
Å13	135873	2022	10	0-10 m	0.5033333333333333	1
Å13	135873	2022	11	0-10 m	0.5466666666666667	1
Å13	135873	2022	12	0-10 m		0
Å13	135873	2023	1	0-10 m	0.9166666666666666	1
Å13	135873	2023	2	0-10 m	0.5266666666666667	1
Å13	135873	2023	3	0-10 m	0.7666666666666666	1
Å13	135873	2023	4	0-10 m	0.4666666666666666	1
Å13	135873	2023	5	0-10 m	0.5233333333333333	1
Å13	135873	2023	6	0-10 m	0.38999999999999996	1
Å13	135873	2023	7	0-10 m	0.6333333333333333	1
Å13	135873	2023	8	0-10 m		0
Å13	135873	2023	9	0-10 m		0
Å13	135873	2023	10	0-10 m		0
Å13	135873	2023	11	0-10 m		0
Å13	135873	2023	12	0-10 m	0.83	1
Å13	135873	2024	1	0-10 m		0
